kegglevel3	Wargo.122637.R1	Wargo.120662.R1	Wargo.122410.R1	Wargo.124418.R1	Wargo.133270.R1	Wargo.122639.R1	Wargo.132266.R1	Wargo.109865.R1	Wargo.115690.R1	Wargo.117349.R1	Wargo.121892.R1	Wargo.126747.R1	Wargo.126802.R1	Wargo.130510.R1	Wargo.130511.R1	Wargo.130801.R1	Wargo.131541.R1	Wargo.132265.R1	Wargo.123009.R1	Wargo.127262.R1	Wargo.127261.R1	Wargo.131300.R1	Wargo.131512.R1	Wargo.121296.R1	Wargo.121585.R1	Wargo.122412.R1	Wargo.123986.R1	Wargo.124419.R1	Wargo.132538.R1	Wargo.132268.R1	Wargo.131302.R1	Wargo.116774.R1	Wargo.121891.R1	Wargo.122114.R1	Wargo.123197.R1	Wargo.124421.R1	Wargo.131051.R1	Wargo.121409.R1	Wargo.118370.R1	Wargo.123704.R1	Wargo.122724.R1	Wargo.123305.R1	Wargo.118369.R1
Environmental_Information_Processing;Signaling_Molecules_and_Interaction;Ion_channels	0.000148435840824	0.000228775551999	8.08244160876e-05	0.000107310571873	0.000476724547768	0.000281691760998	2.27525065237e-05	6.99025578532e-05	0.000185831368133	0.000139043240589	4.85225204888e-05	0.000190744279762	4.37742228038e-05	8.21585549878e-05	0.00010473901899	0.000191797345237	6.75275232704e-05	0.000182745519337	0.000283359429301	0.00015119238498	7.08709902244e-05	8.60711202766e-05	0.000216134426615	8.46885122785e-05	0.000191949639329	0.000162301027284	0.000208577538131	0.00022319526826	7.90507925776e-05	0.000183055665009	0.000221180608573	5.51254785198e-05	0.000203875859874	0.000192985461972	0.000191035572307	0.000198875000282	0.000168424538603	0.00021475787099	6.50683280686e-05	8.63706421959e-05	0.00029237399395	0.000181336609728	4.79014926899e-05
Environmental_Information_Processing;Signaling_Molecules_and_Interaction;Neuroactive_ligand-receptor_interaction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Chaperones_and_folding_catalysts	0.0105840224189	0.0104330284751	0.00995425760661	0.0105234856432	0.0101922108486	0.00937354079722	0.00856446675797	0.0139620895969	0.0105323967702	0.01035120329	0.0110225256951	0.0103625103714	0.0118970420966	0.0124272995826	0.0114600463914	0.00999786423051	0.0106463235327	0.0113559403898	0.0109903412054	0.0111956757665	0.0111263893296	0.0115921358461	0.0102791333626	0.0107570389558	0.010741256928	0.0114451029191	0.0100516470948	0.0122644599934	0.0150087272075	0.010772363624	0.00824652628612	0.0106856656742	0.0108601189748	0.0112581159531	0.0113502950665	0.0115822088233	0.0112030727129	0.0106564533977	0.0102169923339	0.00880416825927	0.0108797335976	0.0116386320558	0.0133186005219
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Proteasome	0.0003279922836	0.000442523220079	0.000413102571114	0.000471148240743	0.000392673938795	0.000372378852145	0.00039596416392	0.000536760796223	0.00044841917093	0.000466969036439	0.000517295883666	0.000425979781106	0.000468943003866	0.000614552880915	0.00043293607214	0.000387585717278	0.000442701929062	0.000467527438487	0.000387571382154	0.000398657779209	0.000498411813161	0.000438672586039	0.000420104001153	0.000419536592273	0.000419372148215	0.000440020532967	0.00045665409234	0.00046679010405	0.000571177908552	0.000465405160432	0.000389459528858	0.000427222458528	0.000451357438371	0.000402368381497	0.000464976873567	0.000423739347193	0.000460428045892	0.000484254204658	0.000475996602955	0.000424001334416	0.000482293651058	0.000449967313695	0.000522945311387
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Protein_export	0.00599213044851	0.00579340912183	0.00575209232226	0.00599646775895	0.0051908414445	0.00532779972652	0.00555778475247	0.00665487492111	0.00619747612723	0.00613412148156	0.00678982084986	0.00576461083039	0.00664832650913	0.0084411456244	0.00634358969466	0.00572655331618	0.00620208375619	0.00583029297619	0.0054804565424	0.00564947522458	0.00626246697287	0.00610195888199	0.00576763966042	0.00548291537984	0.00581502969277	0.00586151053983	0.00639798810767	0.00597755327587	0.0067109811037	0.00594394687614	0.00524757744635	0.0058104636325	0.00603021187789	0.00603867907968	0.00595437477025	0.00579833622983	0.00583702632881	0.00599929736412	0.00589564023932	0.00563261411822	0.0055759141669	0.00615695478144	0.00651236925747
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Protein_processing_in_endoplasmic_reticulum	0.00072954235363	0.00076722143539	0.000700830448864	0.000868079863347	0.000878113961642	0.000472696430848	0.000515017977126	0.0010765498621	0.000880881083074	0.000717179290768	0.000857370029409	0.000718485897466	0.000890619160769	0.000899610341092	0.000854998813919	0.000688395108917	0.000846512648447	0.00101534581453	0.000784547627593	0.000877178395637	0.000789196554459	0.000997264485721	0.000792381803048	0.000936544868489	0.000884841020322	0.00104909635874	0.000793106142949	0.00119397468774	0.00112539582888	0.000833920251707	0.000422477055887	0.000793874946831	0.000883207055252	0.00104271012133	0.000929953747135	0.00105222954695	0.00101298228519	0.000793803071991	0.000863455308107	0.000505338722405	0.000824572253144	0.000978521081306	0.00101908564241
Genetic_Information_Processing;Folding_Sorting_and_Degradation;RNA_degradation	0.0046198062073	0.00480812349851	0.00449781712446	0.00491317928522	0.00496471665274	0.00430242031541	0.00409298190999	0.00548015865105	0.00497341298497	0.0046249194546	0.00525625930102	0.0045821225121	0.00531414408006	0.005720267861	0.00527090236881	0.0047755486436	0.00487146261713	0.00496841994335	0.00483607171603	0.00483728111019	0.00491289100576	0.00506833176568	0.00480145045031	0.00469621769031	0.00495557788366	0.00513820816487	0.00441337567401	0.00536436627543	0.00558299815797	0.00495285761912	0.00407784870068	0.00468889834113	0.00499247227594	0.00505125782164	0.0050407425089	0.00514589063231	0.00495391356737	0.00487343971541	0.00433048695703	0.00402670403086	0.00483351699287	0.00532951125974	0.00529472820494
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Sulfur_relay_system	0.0020880980861	0.00253299779586	0.00245413918739	0.00239196831283	0.00352523058401	0.00297568689787	0.00240453427471	0.00149041338152	0.00244873225639	0.00239803129639	0.00212853511552	0.00274756958814	0.0019945212369	0.0021388782722	0.00214803750811	0.00286532918616	0.00238203822058	0.00218060986403	0.00289669789182	0.00288797147518	0.00242759851691	0.002165897539	0.00238414436513	0.00254793467444	0.00247949956244	0.0023463126478	0.00259201636794	0.00191995929686	0.00133121534701	0.00231426737702	0.00277715452252	0.0026034878775	0.00215829181865	0.00199523422612	0.00233656906789	0.00205451434951	0.00211322065664	0.00237034708763	0.00222609571621	0.00273668097755	0.0022913797813	0.00221413524315	0.00167729682694
Genetic_Information_Processing;Folding_Sorting_and_Degradation;Ubiquitin_system	7.63869320632e-05	0.000103436605271	6.44482272071e-05	0.000141383636665	0.000226005401684	6.52733045426e-05	9.87705709556e-06	8.93339548016e-05	0.000114528680143	5.54145600405e-05	4.08172275356e-05	0.000116750014081	0.000149484314043	0.000106616657311	0.000187287567856	0.000108213841041	0.000122671775798	0.000187554611951	0.000168680773759	0.000203267330892	0.000147440150517	0.000200768141229	6.01576931441e-05	0.000220509711216	0.000116142136367	0.000189318089353	5.14339705747e-05	0.000229435135975	5.11674221048e-05	0.000111497541414	7.36450417003e-06	0.000148872820077	0.00013119966217	0.000180792480715	0.000187882558007	0.000186445312765	0.000158684324322	7.36203714052e-05	9.92186600787e-05	1.00665084144e-05	0.000222719152207	0.000198316508358	8.86053517632e-05
Genetic_Information_Processing;Replication_and_Repair;Base_excision_repair	0.00461226181894	0.00419869484427	0.00433070956266	0.00421957701227	0.0047075504429	0.00395946795301	0.00423108433331	0.00436575541827	0.00469305000783	0.00446171681741	0.0045315452611	0.0042135711163	0.0043778879636	0.00450855835505	0.00427921025892	0.00479151275082	0.00428519214289	0.00427277424217	0.00406153571709	0.00402289897285	0.00452968906867	0.0041161337317	0.00455065452737	0.00387454382275	0.00432552930203	0.00422558770056	0.00461868530793	0.00425198985782	0.0044639263925	0.00416423902188	0.00388477594969	0.00405886856657	0.00441450525105	0.00411450050296	0.00404791394719	0.00441931889832	0.00433845377751	0.00426750209894	0.00451810297857	0.00414176422204	0.00445508840963	0.00457085809659	0.00433520918557
Genetic_Information_Processing;Replication_and_Repair;Chromosome	0.015106128797	0.0153162913932	0.0156050992987	0.015635424473	0.013004205157	0.0146079782972	0.0143836407714	0.0186324384712	0.0157417347964	0.016203690407	0.0171592709044	0.015092148104	0.0164551494669	0.0155128097589	0.0152508444029	0.0147697639353	0.0159426871272	0.0153395418022	0.0149209672932	0.0153649534739	0.0160253910458	0.0154782952812	0.0145095023326	0.0149099718504	0.0148083924848	0.0151939189361	0.0160016481604	0.0150160016608	0.0199299983672	0.0156312896493	0.0147126836891	0.0153070182901	0.0150646282651	0.0141791758596	0.0152388890558	0.0144213754466	0.0153083701111	0.0153349707826	0.015865007532	0.0152643500342	0.0140381839025	0.0149653860413	0.0182234155402
Genetic_Information_Processing;Replication_and_Repair;DNA_repair_and_recombination_proteins	0.0276203829758	0.0264620252568	0.0279860263565	0.0279636076169	0.0261512008373	0.0253486470569	0.026775996282	0.0319855935118	0.02976856925	0.0284817322862	0.0306108381401	0.0272147438229	0.0293839127403	0.0323148370944	0.0276763981494	0.0280520151664	0.0285668511839	0.0273181551401	0.0255410299296	0.0270479019486	0.0282351449597	0.0273532086056	0.0268336639785	0.0269884711771	0.0269140044008	0.0275589925496	0.0292285614828	0.0271887835978	0.034050769581	0.0270831780904	0.0242157171284	0.027327435134	0.0270374580773	0.0258571087709	0.0262162010777	0.0266230346969	0.0278570128427	0.0271991034336	0.0286587337647	0.0269804571826	0.0254231355295	0.0273149969295	0.0316105176786
Genetic_Information_Processing;Replication_and_Repair;DNA_replication	0.00652080346227	0.00606119322358	0.00645239450697	0.00653458719601	0.00558411233364	0.00575729272014	0.00598778948817	0.00778971897405	0.00708360896636	0.00663741408631	0.00725463744098	0.00614751932252	0.00720388659217	0.00812422373514	0.00675122863085	0.00614424277849	0.00664884894596	0.00641282045545	0.00580082865947	0.00629822402554	0.00681607980857	0.00662979728027	0.00613641798432	0.00615101364337	0.0061616554486	0.00632298579856	0.0067239260317	0.00649954220971	0.00814568112463	0.00635739381246	0.00530894831444	0.00616537643556	0.00639837419521	0.00617069963537	0.00624371020015	0.00623247131567	0.0065513087094	0.0062947324815	0.00657091738051	0.00592937478628	0.00590232204555	0.00667092325151	0.00756496112533
Genetic_Information_Processing;Replication_and_Repair;DNA_replication_proteins	0.0126445834875	0.0119033630326	0.0126517504825	0.0125036398454	0.0105630364047	0.0113321412038	0.011674857863	0.0148791505906	0.0131118169561	0.0128029596781	0.0141265092482	0.0118108416272	0.013680143151	0.0144735126503	0.0126989403385	0.0113241394519	0.0128145568443	0.0122054770547	0.0111826858287	0.0119531693075	0.012527604963	0.0127632833367	0.0119730473538	0.0113695659314	0.011891334176	0.0121314554886	0.0125388063625	0.0125301343612	0.0158337300246	0.0125271093421	0.0102739742841	0.0117663972778	0.0122434530221	0.0118801682211	0.0122006815704	0.0122394003015	0.0123966548046	0.0123781401663	0.0122490073567	0.0114832688087	0.011357442373	0.0126317384347	0.0145454247621
Genetic_Information_Processing;Replication_and_Repair;Homologous_recombination	0.0093084549583	0.00874526921415	0.00932051670574	0.00946722063465	0.00765564943064	0.00823874834693	0.00861967245209	0.0111129925638	0.00999792959617	0.00974367049151	0.0104875284627	0.00893784465906	0.0101239532314	0.011440535722	0.00933464316282	0.00862802980225	0.00971680427254	0.00927673965266	0.0083311919572	0.0090505380786	0.00994811460017	0.00927846676581	0.00859038526753	0.00923530889558	0.00875027459962	0.00926864018359	0.00954569027372	0.00915868583586	0.0116911810361	0.00893625983254	0.0078022012012	0.00914487452148	0.00886783489192	0.00864629527827	0.0087785482261	0.0088429316887	0.00953424933285	0.00884531597062	0.00974380645784	0.00872212621569	0.00826705983739	0.00913453238992	0.0108748798119
Genetic_Information_Processing;Replication_and_Repair;Mismatch_repair	0.00781994713647	0.00781370028228	0.00817929003762	0.00815482017353	0.00722596457028	0.00731970556924	0.00774714028331	0.00945551963972	0.00864984421474	0.00839243375004	0.00880194356643	0.0077430502582	0.00864005364671	0.00965009928784	0.00807688731613	0.007822868652	0.00822926387454	0.00784843914626	0.00733928226331	0.00757537301415	0.00849703997872	0.00815586725551	0.00775984249016	0.00766564194159	0.00772876399558	0.00774793716785	0.00827916426902	0.00766783744185	0.00991268193181	0.00794350643311	0.00740095846567	0.00773151850276	0.0079725788881	0.00753841577435	0.00771338580691	0.0076325061188	0.00810487288716	0.00778316092307	0.00835291824425	0.00800559214675	0.0073462051954	0.00791437428965	0.00922116143994
Genetic_Information_Processing;Replication_and_Repair;Non-homologous_end-joining	5.28107184634e-05	7.83368417047e-05	6.42721391546e-05	4.44516419986e-05	0.000611754716445	4.14645991972e-05	3.40405717758e-05	2.44785130388e-05	0.000234915088194	3.22688444138e-05	6.91393854175e-05	9.51354844471e-05	2.53797355618e-05	5.01218857472e-05	6.43523633627e-05	0.000266600590467	7.68149763276e-05	0.000112281857991	0.000102543348077	3.63211807622e-05	3.24083422634e-05	1.77944787987e-05	0.000120482028097	6.85320036468e-05	0.000117222528333	0.000138859752842	0.000289706812159	5.32788704879e-05	3.30576041688e-05	7.89543120796e-05	9.75796802529e-05	6.68651637601e-05	5.85234644667e-05	8.19872877659e-05	7.2519328905e-05	2.98312500424e-05	0.00013169581392	0.000101847871322	0.000295266862359	0.000103282376332	6.24248455117e-05	0.0001131993242	2.06001237993e-05
Genetic_Information_Processing;Replication_and_Repair;Nucleotide_excision_repair	0.00380406921675	0.00381068767117	0.00381441939279	0.00383067410034	0.00401926669187	0.00335983634591	0.00369172646549	0.00474756975051	0.00419029536078	0.00395943789362	0.00421541999886	0.00364039165528	0.0040654145221	0.00455919696127	0.00374819230883	0.00402329710583	0.00389628004612	0.00374377405461	0.00347995110685	0.00338530908887	0.00397963758926	0.0036735927807	0.00378510205561	0.00367232114878	0.00373815620307	0.00383602550411	0.00396709362546	0.00361024346284	0.00511501746591	0.00373470537561	0.00366126324813	0.00371705657167	0.00376386202845	0.00352881695497	0.00362392625953	0.0035408789823	0.00378914627631	0.00374472117143	0.00396003314971	0.0038746997538	0.00358872325144	0.0037841227934	0.00456652623835
Genetic_Information_Processing;Transcription;Basal_transcription_factors	1.13165825279e-06	0.0	1.76088052478e-07	1.95822211448e-07	1.19390069564e-07	0.0	1.76376019564e-07	0.0	1.00995308768e-06	4.22367073479e-06	7.91354411405e-06	1.57770289299e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24717307436e-05	1.78067814634e-07	0.0	4.9992542779e-07	1.77544050898e-07	0.0	3.97309736313e-07	1.97495080383e-05	0.0	0.0	0.0	7.24176243386e-06	1.70140365802e-07	0.0	0.0	0.0	0.0	0.0	1.90726350791e-07	1.40536345721e-07	2.01330168289e-07	0.0	1.74152806462e-06	2.48194262642e-07
Genetic_Information_Processing;Transcription;RNA_polymerase	0.00152547532476	0.00137425202305	0.0015592597047	0.00153877093756	0.00143399412553	0.00130292471219	0.00159055894442	0.00165822999153	0.00177792141555	0.00145784219082	0.00175701504448	0.00150560187078	0.00153908304645	0.00213801707141	0.00146878721758	0.00165924088618	0.00159763541445	0.00134048229344	0.00123097525095	0.0014174012589	0.0013664924095	0.00141930310245	0.00143761888852	0.00138573131726	0.00142647752605	0.00137985671422	0.00173852503854	0.00129261259661	0.00177102521117	0.00139972867083	0.00126031214696	0.00151935346661	0.00139308795809	0.00128152437493	0.00128698624878	0.00131754687687	0.00137113808113	0.00146363401597	0.00145834565954	0.00159664889961	0.0012641912923	0.00145178133287	0.00168523904334
Genetic_Information_Processing;Transcription;Spliceosome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Genetic_Information_Processing;Transcription;Transcription_factors	0.0151427190806	0.0153885531329	0.0172286311425	0.0150299421952	0.0150905466227	0.0202463612473	0.0197153114668	0.011624013068	0.0151286932722	0.0158007522189	0.0150307357888	0.0171064013875	0.0127511051245	0.010958435522	0.0131993354398	0.0169246903505	0.0148682449016	0.0127737863471	0.0155163558157	0.0150844489333	0.0131816480461	0.0130501225982	0.0156969918654	0.0149564883917	0.0146647003533	0.0122967363389	0.0187401518865	0.00991850972759	0.0113922253114	0.0147918222563	0.0209020584771	0.014885580604	0.0139771628436	0.0129977180205	0.0140281315645	0.0127872105295	0.013430132124	0.0148091382335	0.0171908274176	0.0200435255691	0.0146097062876	0.01199368609	0.0125968516061
Genetic_Information_Processing;Transcription;Transcription_machinery	0.0101017473935	0.0112560449263	0.0110190620599	0.0116954815787	0.0117759201214	0.00924914699963	0.0102375696796	0.0115576434914	0.0113722737579	0.0109072073055	0.0109810837141	0.0102036356901	0.0112821074028	0.0110216476597	0.0109924931859	0.0106563836531	0.0116170558658	0.012139195213	0.00992152400045	0.0101983749116	0.0107364208156	0.0119066339171	0.0108723782036	0.0108032004091	0.0111878189407	0.0118157929031	0.00993769669586	0.0125409341322	0.0112760925107	0.0120703947031	0.00924122531602	0.0105895363675	0.0114285233421	0.0113159275022	0.0115240817959	0.0123010967504	0.0117720635638	0.0114271785813	0.0105490797188	0.00976199653491	0.0123710525764	0.0115850800678	0.0112429519034
Genetic_Information_Processing;Translation;Aminoacyl-tRNA_biosynthesis	0.0110966636074	0.0108039294399	0.0113717664291	0.0110565137028	0.0106589066305	0.00999711486644	0.0111755373516	0.0124128773129	0.0122941589363	0.0125843424809	0.0125852424064	0.010927801318	0.0113100483961	0.0149569907715	0.010450158096	0.011656877058	0.0113773234837	0.0103146672934	0.00970657736698	0.00982444179159	0.0129001228312	0.00998908540828	0.0105717563797	0.00993429982397	0.0104745801777	0.0104510339589	0.0117977025213	0.00932980220819	0.0130223963831	0.0103705656845	0.0109446351306	0.0106703530413	0.0103211675928	0.0091842580203	0.00987839380258	0.00951029291124	0.0106066875094	0.010557084969	0.0119742588008	0.0114241784043	0.00955241209427	0.0105551839086	0.0122009817572
Genetic_Information_Processing;Translation;RNA_transport	0.00118314870329	0.00135586684591	0.0013324582931	0.0013274787714	0.00127819008475	0.00132954230974	0.00168738937917	0.00101876038286	0.00128122648703	0.00145176010496	0.00138653622925	0.00127746603245	0.00119750440362	0.000803844813685	0.00120050443377	0.00149823146199	0.00131610949365	0.00110901857502	0.00117560791064	0.00126533366475	0.00125377548284	0.00119841946345	0.00130813820272	0.00121617674865	0.00127306186685	0.0011204134564	0.00134367696056	0.000883901261293	0.000804305882299	0.00128693679643	0.00162105010956	0.00138051892812	0.00118003194693	0.00101285833963	0.00115418870531	0.0010504215924	0.00111099319139	0.00129522264822	0.00139341786782	0.0016551353135	0.0011546833006	0.00108453660224	0.00105780394738
Genetic_Information_Processing;Translation;Ribosome	0.0225049104538	0.021639833101	0.0226991586689	0.0229699454028	0.0196986451376	0.0196163668531	0.021835174846	0.0283660542075	0.0249258441945	0.024573316335	0.0271028473348	0.0219693550145	0.0249086969834	0.030640318286	0.0227623185402	0.022436640454	0.0236646238785	0.0218088168231	0.0195786499895	0.0210509686815	0.0251289300012	0.0218017180569	0.0215484523559	0.020761823768	0.0213503459055	0.0219960602767	0.0237086450275	0.0212193901489	0.0306619339676	0.0219790684168	0.0192980694689	0.0219458953637	0.0219124473671	0.0201652989856	0.0210578696826	0.0210723882402	0.0223866649973	0.0220550230264	0.0233904477727	0.0219647187	0.0202591548064	0.0229513806726	0.0275954790919
Genetic_Information_Processing;Translation;Ribosome_Biogenesis	0.0128199905167	0.0133968789004	0.0135871302173	0.0135818369416	0.012606039275	0.0137447120932	0.0133509591769	0.0149200322309	0.0142253912306	0.0144998616325	0.0151933799455	0.0136909901648	0.0137492971094	0.0155646540462	0.0128611526751	0.0139699621639	0.0139038976925	0.0126989317751	0.0128634259126	0.0134285531742	0.0140390445736	0.012445110319	0.0128204209539	0.0126809062914	0.0126987471054	0.0126479581458	0.0140194511342	0.0118708683376	0.0157839998896	0.012937597803	0.0129801840831	0.0132974904296	0.012690411638	0.0114008579234	0.0126543446868	0.012282339222	0.0127889013505	0.0133029722413	0.0136327282166	0.0140499264591	0.0125729634467	0.0127873875055	0.0148132263715
Genetic_Information_Processing;Translation;Ribosome_biogenesis_in_eukaryotes	0.000355529301084	0.000431172371587	0.000411693866695	0.000448824508638	0.000404851725891	0.000411302072682	0.000416600158209	0.000541807912313	0.000481343641588	0.000475585324738	0.000531456962607	0.000434026065861	0.000484077708559	0.000597845585666	0.000455126542265	0.000432399246813	0.000447152166985	0.000434491063138	0.000406381108724	0.000483771871477	0.000507671339522	0.000402503373698	0.000410938701644	0.000445635567755	0.000422973454769	0.000436246090472	0.000494448114917	0.000413031243738	0.000584975865074	0.000430458169839	0.000400260801641	0.000460229689494	0.000426877034934	0.000398584352831	0.000409149973311	0.000411987642631	0.000450890752742	0.000468614643893	0.000451683815146	0.000429135253708	0.000398707840966	0.000430592813976	0.000529646556478
Genetic_Information_Processing;Translation;Translation_factors	0.00541272142308	0.00511539576332	0.00527348499563	0.00531030673004	0.00481559845586	0.00475237809508	0.00496357394256	0.00649008658075	0.00572804993208	0.00543569528885	0.00625378236171	0.00508682966757	0.0057847169752	0.00648036367476	0.0054295642302	0.00523679731274	0.00548308009867	0.00510181999065	0.00476614200676	0.00499306834333	0.00549267981021	0.00520469163039	0.00514756548815	0.00476936583928	0.00506577786421	0.0051854880235	0.00544617548646	0.00514669089015	0.00695215788542	0.00515884146843	0.004421034595	0.0051014887282	0.00520227698352	0.00485364743574	0.00507690943764	0.00516464816075	0.0051988393723	0.00519614870094	0.0051968935284	0.00500255135656	0.00494443571555	0.00555090301496	0.00630934635063
Genetic_Information_Processing;Translation;mRNA_surveillance_pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.03981235072e-07	2.0273619527e-06	4.16502321792e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.12646422495e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.6616298317e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.70764032308e-07	0.0
Human_Diseases;Cancers;Bladder_cancer	8.11021747831e-06	9.59226633119e-07	5.10655352188e-06	1.37075548013e-06	6.44706375645e-06	6.05918175365e-05	0.0	7.57067413573e-07	2.01990617536e-07	3.88577707601e-06	2.49901393075e-06	3.09229767025e-05	0.0	0.0	0.0	6.38564288543e-06	3.86977210719e-07	0.0	4.50523289627e-05	7.39551752869e-05	1.78067814634e-07	0.0	0.0	2.7874415991e-05	1.80065327701e-07	1.98654868157e-07	1.87549284968e-05	5.51988297848e-06	1.23606693849e-05	7.39618848521e-07	4.90966944669e-06	5.10421097405e-06	1.33877206296e-06	0.0	9.64451433008e-06	5.87585228107e-06	1.31898735051e-05	2.67016891107e-06	3.79448133445e-06	8.75786232057e-06	6.34828937407e-06	2.17691008077e-07	5.21207951549e-06
